order_id,order_date,status,payment_method,customer_id,customer_name,segment,city,region,product_id,product_name,category,sub_category,quantity,unit_price,cost_price,discount,net_revenue,gross_profit
ORD-00349,2025-01-08,Completed,E-Wallet,CUST-0152,Budi Lestari,Consumer,Semarang,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.00,65000.00,33000.00
ORD-00349,2025-01-08,Completed,E-Wallet,CUST-0152,Budi Lestari,Consumer,Semarang,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,2,85000.00,42000.00,0.05,161500.00,77500.00
ORD-00349,2025-01-08,Completed,E-Wallet,CUST-0152,Budi Lestari,Consumer,Semarang,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,2,110000.00,60000.00,0.15,187000.00,67000.00
ORD-00794,2025-07-03,Completed,E-Wallet,CUST-0152,Budi Lestari,Consumer,Semarang,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,2,95000.00,50000.00,0.05,180500.00,80500.00
ORD-00505,2026-02-21,Completed,Transfer Bank,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.00,150000.00,55000.00
ORD-00747,2025-12-02,Completed,E-Wallet,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.00,85000.00,40000.00
ORD-00747,2025-12-02,Completed,E-Wallet,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00747,2025-12-02,Completed,E-Wallet,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.00,200000.00,80000.00
ORD-00777,2025-02-03,Completed,Credit Card,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.05,156750.00,66750.00
ORD-00902,2026-05-07,Completed,Credit Card,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,2,350000.00,210000.00,0.05,665000.00,245000.00
ORD-01093,2025-05-10,Completed,E-Wallet,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.05,80750.00,38750.00
ORD-01093,2025-05-10,Completed,E-Wallet,CUST-0153,Fajar Pertiwi,Consumer,Makassar,Sulawesi,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,1,50000.00,22000.00,0.05,47500.00,25500.00
ORD-00063,2025-08-16,Completed,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,2,36000.00,18000.00,0.05,68400.00,32400.00
ORD-00071,2025-02-07,Completed,COD,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.05,90250.00,42250.00
ORD-00071,2025-02-07,Completed,COD,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.00,150000.00,55000.00
ORD-00307,2025-11-12,Returned,Credit Card,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,2,85000.00,42000.00,0.00,170000.00,86000.00
ORD-00307,2025-11-12,Returned,Credit Card,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,1,50000.00,22000.00,0.00,50000.00,28000.00
ORD-00397,2025-05-04,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,2,36000.00,18000.00,0.00,72000.00,36000.00
ORD-00397,2025-05-04,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00397,2025-05-04,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,2,135000.00,70000.00,0.05,256500.00,116500.00
ORD-00397,2025-05-04,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,1,450000.00,280000.00,0.00,450000.00,170000.00
ORD-00557,2025-06-10,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,2,75000.00,35000.00,0.00,150000.00,80000.00
ORD-00557,2025-06-10,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.05,42750.00,22750.00
ORD-00557,2025-06-10,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,2,250000.00,140000.00,0.15,425000.00,145000.00
ORD-00557,2025-06-10,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.05,266000.00,91000.00
ORD-00625,2025-09-20,Completed,Credit Card,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,1,250000.00,140000.00,0.10,225000.00,85000.00
ORD-00625,2025-09-20,Completed,Credit Card,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.10,76500.00,34500.00
ORD-00625,2025-09-20,Completed,Credit Card,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,2,1800000.00,1350000.00,0.00,3600000.00,900000.00
ORD-01068,2026-04-30,Completed,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,2,150000.00,95000.00,0.00,300000.00,110000.00
ORD-01068,2026-04-30,Completed,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,1,50000.00,22000.00,0.00,50000.00,28000.00
ORD-01068,2026-04-30,Completed,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.20,148000.00,48000.00
ORD-01068,2026-04-30,Completed,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-01142,2026-04-01,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-01142,2026-04-01,Completed,E-Wallet,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,2,35000.00,15000.00,0.00,70000.00,40000.00
ORD-01147,2025-04-30,Returned,Transfer Bank,CUST-0154,Lestari Lestari,Consumer,Bandung,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,2,220000.00,125000.00,0.05,418000.00,168000.00
ORD-00072,2025-12-20,Completed,E-Wallet,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,1,250000.00,140000.00,0.00,250000.00,110000.00
ORD-00354,2026-01-21,Completed,Transfer Bank,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00354,2026-01-21,Completed,Transfer Bank,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.00,350000.00,140000.00
ORD-00565,2026-02-03,Cancelled,E-Wallet,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.00,350000.00,140000.00
ORD-00565,2026-02-03,Cancelled,E-Wallet,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.00,95000.00,47000.00
ORD-00565,2026-02-03,Cancelled,E-Wallet,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.05,128250.00,58250.00
ORD-00742,2025-05-10,Completed,COD,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.10,112500.00,44500.00
ORD-00742,2025-05-10,Completed,COD,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,2,250000.00,140000.00,0.00,500000.00,220000.00
ORD-00897,2025-05-29,Completed,Transfer Bank,CUST-0155,Dian Hadi,Home Office,Jakarta Selatan,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00005,2025-03-18,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.00,135000.00,65000.00
ORD-00005,2025-03-18,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00018,2025-08-13,Completed,COD,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,2,95000.00,50000.00,0.15,161500.00,61500.00
ORD-00018,2025-08-13,Completed,COD,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.00,135000.00,65000.00
ORD-00094,2025-03-13,Completed,COD,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.20,224000.00,49000.00
ORD-00466,2025-08-23,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00466,2025-08-23,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,2,350000.00,210000.00,0.00,700000.00,280000.00
ORD-00622,2025-03-22,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.00,135000.00,65000.00
ORD-00622,2025-03-22,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.00,95000.00,47000.00
ORD-00622,2025-03-22,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,2,150000.00,95000.00,0.00,300000.00,110000.00
ORD-00720,2025-01-11,Completed,Credit Card,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,2,75000.00,35000.00,0.00,150000.00,80000.00
ORD-00720,2025-01-11,Completed,Credit Card,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,2,120000.00,70000.00,0.00,240000.00,100000.00
ORD-00720,2025-01-11,Completed,Credit Card,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00828,2026-02-27,Completed,E-Wallet,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.05,34200.00,16200.00
ORD-00828,2026-02-27,Completed,E-Wallet,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00828,2026-02-27,Completed,E-Wallet,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,2,125000.00,68000.00,0.15,212500.00,76500.00
ORD-00828,2026-02-27,Completed,E-Wallet,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.00,85000.00,43000.00
ORD-01065,2025-07-31,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.05,209000.00,84000.00
ORD-01127,2026-01-11,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.20,28000.00,13000.00
ORD-01127,2026-01-11,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-01127,2026-01-11,Completed,Transfer Bank,CUST-0156,Bambang Hidayat,Consumer,Yogyakarta,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.05,1710000.00,360000.00
ORD-00240,2025-06-17,Completed,COD,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,3,165000.00,90000.00,0.00,495000.00,225000.00
ORD-00740,2025-04-25,Completed,Credit Card,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00776,2025-07-16,Completed,E-Wallet,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00905,2025-10-03,Completed,E-Wallet,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.05,190000.00,70000.00
ORD-00905,2025-10-03,Completed,E-Wallet,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,2,350000.00,210000.00,0.15,595000.00,175000.00
ORD-00905,2025-10-03,Completed,E-Wallet,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,2,85000.00,42000.00,0.00,170000.00,86000.00
ORD-00905,2025-10-03,Completed,E-Wallet,CUST-0157,Indah Wijaya,Corporate,Bandung,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,2,110000.00,60000.00,0.00,220000.00,100000.00
ORD-00017,2025-01-31,Completed,Credit Card,CUST-0158,Agus Hidayat,Corporate,Medan,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.15,80750.00,32750.00
ORD-00017,2025-01-31,Completed,Credit Card,CUST-0158,Agus Hidayat,Corporate,Medan,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-00356,2025-12-08,Completed,E-Wallet,CUST-0158,Agus Hidayat,Corporate,Medan,Sumatra,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-01064,2026-02-17,Completed,Credit Card,CUST-0158,Agus Hidayat,Corporate,Medan,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.10,85500.00,37500.00
ORD-01064,2026-02-17,Completed,Credit Card,CUST-0158,Agus Hidayat,Corporate,Medan,Sumatra,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,2,135000.00,70000.00,0.00,270000.00,130000.00
ORD-00138,2025-04-03,Completed,Credit Card,CUST-0159,Rina Kurniawan,Consumer,Yogyakarta,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,3,110000.00,60000.00,0.00,330000.00,150000.00
ORD-00138,2025-04-03,Completed,Credit Card,CUST-0159,Rina Kurniawan,Consumer,Yogyakarta,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.00,560000.00,210000.00
ORD-00172,2025-06-30,Completed,COD,CUST-0159,Rina Kurniawan,Consumer,Yogyakarta,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,3,280000.00,175000.00,0.10,756000.00,231000.00
ORD-00187,2025-11-01,Completed,COD,CUST-0159,Rina Kurniawan,Consumer,Yogyakarta,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,2,110000.00,60000.00,0.15,187000.00,67000.00
ORD-00187,2025-11-01,Completed,COD,CUST-0159,Rina Kurniawan,Consumer,Yogyakarta,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.10,148500.00,58500.00
ORD-00357,2025-07-27,Completed,Transfer Bank,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,2,36000.00,18000.00,0.00,72000.00,36000.00
ORD-00357,2025-07-27,Completed,Transfer Bank,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.10,112500.00,44500.00
ORD-01091,2025-08-31,Completed,Credit Card,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.05,175750.00,75750.00
ORD-01091,2025-08-31,Completed,Credit Card,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.15,102000.00,32000.00
ORD-01091,2025-08-31,Completed,Credit Card,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,3,150000.00,95000.00,0.00,450000.00,165000.00
ORD-01091,2025-08-31,Completed,Credit Card,CUST-0160,Lestari Hadi,Corporate,Makassar,Sulawesi,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,5,350000.00,210000.00,0.05,1662500.00,612500.00
ORD-00282,2025-06-24,Completed,Credit Card,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,2,65000.00,32000.00,0.10,117000.00,53000.00
ORD-00282,2025-06-24,Completed,Credit Card,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,3,95000.00,50000.00,0.05,270750.00,120750.00
ORD-00289,2026-04-24,Completed,E-Wallet,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,2,45000.00,20000.00,0.00,90000.00,50000.00
ORD-00316,2025-04-08,Completed,COD,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,5,125000.00,68000.00,0.00,625000.00,285000.00
ORD-00412,2026-04-14,Completed,COD,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.05,33250.00,18250.00
ORD-00412,2026-04-14,Completed,COD,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,5,220000.00,125000.00,0.05,1045000.00,420000.00
ORD-00412,2026-04-14,Completed,COD,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00802,2025-07-04,Completed,COD,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.00,560000.00,210000.00
ORD-00814,2025-01-24,Completed,Transfer Bank,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,1,250000.00,140000.00,0.00,250000.00,110000.00
ORD-00849,2026-03-08,Completed,E-Wallet,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.10,58500.00,26500.00
ORD-01008,2025-10-11,Completed,Credit Card,CUST-0161,Lestari Wijaya,Consumer,Jakarta Selatan,Jawa,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.00,200000.00,80000.00
ORD-00614,2025-05-02,Completed,COD,CUST-0162,Dian Saputra,Corporate,Palembang,Sumatra,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,2,120000.00,70000.00,0.10,216000.00,76000.00
ORD-01004,2025-12-13,Returned,COD,CUST-0162,Dian Saputra,Corporate,Palembang,Sumatra,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.05,61750.00,29750.00
ORD-01004,2025-12-13,Returned,COD,CUST-0162,Dian Saputra,Corporate,Palembang,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-01015,2026-03-11,Completed,COD,CUST-0162,Dian Saputra,Corporate,Palembang,Sumatra,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,2,450000.00,280000.00,0.15,765000.00,205000.00
ORD-00325,2025-12-20,Completed,COD,CUST-0163,Maya Santoso,Corporate,Palembang,Sumatra,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00325,2025-12-20,Completed,COD,CUST-0163,Maya Santoso,Corporate,Palembang,Sumatra,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,5,36000.00,18000.00,0.00,180000.00,90000.00
ORD-00569,2025-09-28,Completed,E-Wallet,CUST-0163,Maya Santoso,Corporate,Palembang,Sumatra,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,2,1800000.00,1350000.00,0.00,3600000.00,900000.00
ORD-00874,2025-02-07,Completed,E-Wallet,CUST-0163,Maya Santoso,Corporate,Palembang,Sumatra,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.10,58500.00,26500.00
ORD-01102,2025-03-06,Completed,Credit Card,CUST-0163,Maya Santoso,Corporate,Palembang,Sumatra,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,2,50000.00,22000.00,0.20,80000.00,36000.00
ORD-00209,2025-07-11,Completed,Transfer Bank,CUST-0164,Lestari Lestari,Corporate,Jakarta Selatan,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-00470,2025-06-10,Completed,Credit Card,CUST-0164,Lestari Lestari,Corporate,Jakarta Selatan,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00470,2025-06-10,Completed,Credit Card,CUST-0164,Lestari Lestari,Corporate,Jakarta Selatan,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,2,75000.00,35000.00,0.00,150000.00,80000.00
ORD-00645,2025-05-19,Completed,E-Wallet,CUST-0164,Lestari Lestari,Corporate,Jakarta Selatan,Jawa,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00027,2025-06-28,Completed,Transfer Bank,CUST-0165,Lestari Santoso,Consumer,Balikpapan,Kalimantan,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,5,220000.00,125000.00,0.05,1045000.00,420000.00
ORD-00027,2025-06-28,Completed,Transfer Bank,CUST-0165,Lestari Santoso,Consumer,Balikpapan,Kalimantan,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.00,95000.00,45000.00
ORD-00390,2025-10-23,Completed,E-Wallet,CUST-0165,Lestari Santoso,Consumer,Balikpapan,Kalimantan,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,2,85000.00,45000.00,0.00,170000.00,80000.00
